"","ttext","date","isretweet","retweetcount","favoritecount","score","product","city","country","duplicate"
"104","RT @narendramodi: Amazing to see Self Help Groups give our Nari Shakti the much needed confidence to take their own decisions. 

These wome","2018-08-29 07:11:27","TRUE","2840","0","2","Environment","Rajasthan","India",FALSE
"105","RT @IndianOilcl: IndianOils alternative energy portfolio has grown to 202 MW as on date. This includes 168 MW of wind-power projects in Gu","2018-08-29 07:08:46","TRUE","8","0","0","Environment","Rajasthan","India",TRUE
"106","IndianOils alternative energy portfolio has grown to 202 MW as on date. This includes 168 MW of wind-power project  ","2018-08-29 07:05:15","FALSE","8","16","0","Environment","Rajasthan","India",FALSE
"107","RT @navinarora15: Jaipur Discom in association of YES BANK launched E - Collect solution for consumers for payments of energy bills thru NE","2018-08-29 05:15:33","TRUE","4","0","0","Environment","Rajasthan","India",TRUE
"108","RT @RGGupta9:                     -      ","2018-08-29 05:06:12","TRUE","7","0","0","Environment","Rajasthan","India",FALSE
"109","RT @navinarora15: Jaipur Discom in association of YES BANK launched E - Collect solution for consumers for payments of energy bills thru NE","2018-08-29 02:03:43","TRUE","4","0","0","Environment","Rajasthan","India",TRUE
"110","RT @RGGupta9:                     -      ","2018-08-28 16:42:32","TRUE","7","0","0","Environment","Rajasthan","India",TRUE
"111","RT @navinarora15: Jaipur Discom in association of YES BANK launched E - Collect solution for consumers for payments of energy bills thru NE","2018-08-28 14:26:32","TRUE","4","0","0","Environment","Rajasthan","India",TRUE
"112","RT @RGGupta9:                     -      ","2018-08-28 13:11:01","TRUE","7","0","0","Environment","Rajasthan","India",TRUE
"113","Jaipur Discom in association of YES BANK launched E - Collect solution for consumers for payments of energy bills t  ","2018-08-28 12:57:24","FALSE","4","22","0","Environment","Rajasthan","India",FALSE
"114","                    -      ","2018-08-28 12:53:44","FALSE","7","99","0","Environment","Rajasthan","India",FALSE
"115","RT @skjyotish:      , 10     via @aajtak  ","2018-08-28 07:35:46","TRUE","1","0","0","Environment","Rajasthan","India",FALSE
"116","     , 10     via @aajtak  ","2018-08-28 07:34:17","FALSE","1","2","0","Environment","Rajasthan","India",FALSE
"117","RT @RGGupta9: The selection procedure of accounts officers in Jvvnl is completed and appointment order is issued  ","2018-08-28 04:25:29","TRUE","13","0","0","Environment","Rajasthan","India",FALSE
"118","RT @RGGupta9: The selection procedure of accounts officers in Jvvnl is completed and appointment order is issued  ","2018-08-27 19:32:39","TRUE","13","0","0","Environment","Rajasthan","India",TRUE
"119","@DevJang40278157 @JVVNLCCare @RGGupta9  ","2018-08-27 16:46:52","FALSE","0","0","0","Environment","Rajasthan","India",FALSE
"120","Distributed Energy Generation Market Size Is Predicted To Reach $573.7 Billion By 2025: Grand View Research, Inc.  ","2018-08-27 16:12:41","FALSE","0","0","1","Environment","Rajasthan","India",FALSE
"121","RT @RGGupta9: The selection procedure of accounts officers in Jvvnl is completed and appointment order is issued  ","2018-08-27 15:17:41","TRUE","13","0","0","Environment","Rajasthan","India",TRUE
"122","RT @RGGupta9: The selection procedure of accounts officers in Jvvnl is completed and appointment order is issued  ","2018-08-27 14:34:13","TRUE","13","0","0","Environment","Rajasthan","India",TRUE
"123","RT @RGGupta9: The selection procedure of accounts officers in Jvvnl is completed and appointment order is issued  ","2018-08-27 12:53:43","TRUE","13","0","0","Environment","Rajasthan","India",TRUE
"124","RT @RGGupta9: The selection procedure of accounts officers in Jvvnl is completed and appointment order is issued  ","2018-08-27 12:44:36","TRUE","13","0","0","Environment","Rajasthan","India",TRUE
"125","The selection procedure of accounts officers in Jvvnl is completed and appointment order is issued  ","2018-08-27 12:43:11","FALSE","13","78","0","Environment","Rajasthan","India",FALSE
"126","Solar lighting systems bring light to a lot of rural and semi-urban households. It's a sustainable lighting solutio  ","2018-08-27 11:44:30","FALSE","0","0","1","Environment","Rajasthan","India",FALSE
"127","@SachinPilot @TwitterIndia AskSachinPilot Rajasthan as a state has so much going for itself. Abundant source for h  ","2018-08-27 10:08:19","FALSE","0","0","1","Environment","Rajasthan","India",FALSE
"128","AskSachinPilot How do I Volunteer for your work in Rajasthan ? I can share my experience &amp; credentials.  I can dev  ","2018-08-27 09:33:45","FALSE","0","0","1","Environment","Rajasthan","India",FALSE
"129","CM Raje said that state government has done historic work in solar and wind energy sector. Raje said, Phalodi i  ","2018-08-27 07:54:32","FALSE","0","0","1","Environment","Rajasthan","India",FALSE
"130","RVUNL JE Admit Card 2018 | Check Raj VUNL Jr Chemist &amp; Informatics Assistant Exam Dates @  ","2018-08-27 04:32:09","FALSE","0","0","0","Environment","Rajasthan","India",FALSE
"131","RT @artisdiary: 'Sooun Mandana'is the drawing of auspicious symbols believed to protect us from bad energy - the very essence of RakshaBa","2018-08-26 10:26:46","TRUE","4","0","1","Environment","Rajasthan","India",FALSE
"132","RT @artisdiary: 'Sooun Mandana'is the drawing of auspicious symbols believed to protect us from bad energy - the very essence of RakshaBa","2018-08-26 06:39:15","TRUE","4","0","1","Environment","Rajasthan","India",TRUE
"133","Suzlon Energy Ltd.

Req. Eng/Jr. Eng.(Electrical) for Rajasthan location
1Year Experience
Pls. Send cv on ajay.hada@suzlon.com","2018-08-26 06:29:34","FALSE","0","0","0","Environment","Rajasthan","India",FALSE
"134","Suzlon Energy Ltd.
Store Executive at Jaisalmer(Rajasthan)
Graduate with 2-3Years

Exp. in handling Material Manage  ","2018-08-26 06:29:23","FALSE","0","0","0","Environment","Rajasthan","India",FALSE
"135","RT @artisdiary: 'Sooun Mandana'is the drawing of auspicious symbols believed to protect us from bad energy - the very essence of RakshaBa","2018-08-26 06:01:22","TRUE","4","0","1","Environment","Rajasthan","India",TRUE
"136","RT @artisdiary: 'Sooun Mandana'is the drawing of auspicious symbols believed to protect us from bad energy - the very essence of RakshaBa","2018-08-26 05:49:07","TRUE","3","0","1","Environment","Rajasthan","India",TRUE
