"","ttext","date","isretweet","retweetcount","favoritecount","score","product","city","country","duplicate"
"64","IndianOils alternative energy portfolio has grown to 202 MW as on date. This includes 168 MW of wind-power project  ","2018-08-29 07:05:15","FALSE","8","16","0","Environment","Andhra Pradesh","India",FALSE
"65","RT @BSEIndia: Shri. Ajay Jain, IAS, Principal Secretary to Government, Energy, Infrastructure &amp; Investment and CRDA Departments, Governmen","2018-08-28 13:50:25","TRUE","91","0","0","Environment","Andhra Pradesh","India",FALSE
"66","RT @BSEIndia: Shri. Ajay Jain, IAS, Principal Secretary to Government, Energy, Infrastructure &amp; Investment and CRDA Departments, Governmen","2018-08-28 10:08:55","TRUE","91","0","0","Environment","Andhra Pradesh","India",TRUE
"67","RT @avaadaenergy: Uttar Pradesh, Haryana and Andhra Pradesh will lead in setting up solar projects which will be supplying clean energy d","2018-08-28 06:36:37","TRUE","7","0","2","Environment","Andhra Pradesh","India",TRUE
"68","RT @avaadaenergy: Uttar Pradesh, Haryana and Andhra Pradesh will lead in setting up solar projects which will be supplying clean energy d","2018-08-28 06:25:19","TRUE","7","0","2","Environment","Andhra Pradesh","India",TRUE
"69","Uttar Pradesh, Haryana and Andhra Pradesh will lead in setting up solar projects which will be supplying clean  ","2018-08-28 06:21:55","FALSE","7","6","2","Environment","Andhra Pradesh","India",FALSE
"70","RT @siri146: Shri. Ajay Jain, IAS, Principal Secretary to Government, Energy, Infrastructure &amp; Investment and CRDA Departments, Government","2018-08-28 03:17:28","TRUE","4","0","0","Environment","Andhra Pradesh","India",FALSE
"71","RT @SulochanaBomma1: Shri. Ajay Jain, IAS, Principal Secretary to Government, Energy, Infrastructure &amp; Investment and CRDA Departments, Go","2018-08-28 03:16:25","TRUE","10","0","0","Environment","Andhra Pradesh","India",FALSE
"72","RT @SulochanaBomma1: Shri. Ajay Jain, IAS, Principal Secretary to Government, Energy, Infrastructure &amp; Investment and CRDA Departments, Go","2018-08-28 01:52:30","TRUE","10","0","0","Environment","Andhra Pradesh","India",TRUE
"73","RT @SulochanaBomma1: Shri. Ajay Jain, IAS, Principal Secretary to Government, Energy, Infrastructure &amp; Investment and CRDA Departments, Go","2018-08-28 01:25:30","TRUE","10","0","0","Environment","Andhra Pradesh","India",TRUE
"74","RT @BSEIndia: Shri. Ajay Jain, IAS, Principal Secretary to Government, Energy, Infrastructure &amp; Investment and CRDA Departments, Governmen","2018-08-27 23:11:24","TRUE","91","0","0","Environment","Andhra Pradesh","India",TRUE
"75","RT @siri146: Shri. Ajay Jain, IAS, Principal Secretary to Government, Energy, Infrastructure &amp; Investment and CRDA Departments, Government","2018-08-27 22:48:54","TRUE","4","0","0","Environment","Andhra Pradesh","India",TRUE
"76","RT @SulochanaBomma1: Shri. Ajay Jain, IAS, Principal Secretary to Government, Energy, Infrastructure &amp; Investment and CRDA Departments, Go","2018-08-27 22:03:53","TRUE","10","0","0","Environment","Andhra Pradesh","India",TRUE
"77","RT @SulochanaBomma1: Shri. Ajay Jain, IAS, Principal Secretary to Government, Energy, Infrastructure &amp; Investment and CRDA Departments, Go","2018-08-27 21:18:51","TRUE","10","0","0","Environment","Andhra Pradesh","India",TRUE
"78","RT @siri146: Shri. Ajay Jain, IAS, Principal Secretary to Government, Energy, Infrastructure &amp; Investment and CRDA Departments, Government","2018-08-27 20:34:54","TRUE","4","0","0","Environment","Andhra Pradesh","India",TRUE
"79","RT @SulochanaBomma1: Shri. Ajay Jain, IAS, Principal Secretary to Government, Energy, Infrastructure &amp; Investment and CRDA Departments, Go","2018-08-27 19:49:57","TRUE","10","0","0","Environment","Andhra Pradesh","India",TRUE
"80","RT @BSEIndia: Shri. Ajay Jain, IAS, Principal Secretary to Government, Energy, Infrastructure &amp; Investment and CRDA Departments, Governmen","2018-08-27 19:35:27","TRUE","91","0","0","Environment","Andhra Pradesh","India",TRUE
"81","RT @siri146: Shri. Ajay Jain, IAS, Principal Secretary to Government, Energy, Infrastructure &amp; Investment and CRDA Departments, Government","2018-08-27 19:29:29","TRUE","4","0","0","Environment","Andhra Pradesh","India",TRUE
"82","RT @pandutalapaneni: Shri. Ajay Jain, IAS, Principal Secretary to Government, Energy, Infrastructure &amp; Investment and CRDA Departments, Go","2018-08-27 19:23:14","TRUE","7","0","0","Environment","Andhra Pradesh","India",FALSE
"83","RT @BSEIndia: Shri. Ajay Jain, IAS, Principal Secretary to Government, Energy, Infrastructure &amp; Investment and CRDA Departments, Governmen","2018-08-27 19:19:13","TRUE","91","0","0","Environment","Andhra Pradesh","India",TRUE
"84","Shri. Ajay Jain, IAS, Principal Secretary to Government, Energy, Infrastructure &amp; Investment and CRDA Departments,  ","2018-08-27 19:14:24","FALSE","4","0","0","Environment","Andhra Pradesh","India",FALSE
"85","RT @BSEIndia: Shri. Ajay Jain, IAS, Principal Secretary to Government, Energy, Infrastructure &amp; Investment and CRDA Departments, Governmen","2018-08-27 17:46:56","TRUE","91","0","0","Environment","Andhra Pradesh","India",TRUE
"86","RT @BSEIndia: Shri. Ajay Jain, IAS, Principal Secretary to Government, Energy, Infrastructure &amp; Investment and CRDA Departments, Governmen","2018-08-27 17:35:10","TRUE","91","0","0","Environment","Andhra Pradesh","India",TRUE
"87","RT @SulochanaBomma1: Shri. Ajay Jain, IAS, Principal Secretary to Government, Energy, Infrastructure &amp; Investment and CRDA Departments, Go","2018-08-27 17:19:40","TRUE","10","0","0","Environment","Andhra Pradesh","India",TRUE
"88","RT @NeShAnTh9: Shri. Ajay Jain, IAS, Principal Secretary to Government, Energy, Infrastructure &amp; Investment and CRDA Departments, Governme","2018-08-27 17:18:46","TRUE","3","0","0","Environment","Andhra Pradesh","India",FALSE
"89","RT @SulochanaBomma1: Shri. Ajay Jain, IAS, Principal Secretary to Government, Energy, Infrastructure &amp; Investment and CRDA Departments, Go","2018-08-27 17:15:01","TRUE","10","0","0","Environment","Andhra Pradesh","India",TRUE
"90","RT @BSEIndia: Shri. Ajay Jain, IAS, Principal Secretary to Government, Energy, Infrastructure &amp; Investment and CRDA Departments, Governmen","2018-08-27 16:39:12","TRUE","91","0","0","Environment","Andhra Pradesh","India",TRUE
"91","RT @NeShAnTh9: Shri. Ajay Jain, IAS, Principal Secretary to Government, Energy, Infrastructure &amp; Investment and CRDA Departments, Governme","2018-08-27 15:38:35","TRUE","3","0","0","Environment","Andhra Pradesh","India",TRUE
"92","RT @BSEIndia: Shri. Ajay Jain, IAS, Principal Secretary to Government, Energy, Infrastructure &amp; Investment and CRDA Departments, Governmen","2018-08-27 15:25:52","TRUE","91","0","0","Environment","Andhra Pradesh","India",TRUE
"93","RT @BSEIndia: Shri. Ajay Jain, IAS, Principal Secretary to Government, Energy, Infrastructure &amp; Investment and CRDA Departments, Governmen","2018-08-27 15:07:21","TRUE","91","0","0","Environment","Andhra Pradesh","India",TRUE
"94","RT @BSEIndia: Shri. Ajay Jain, IAS, Principal Secretary to Government, Energy, Infrastructure &amp; Investment and CRDA Departments, Governmen","2018-08-27 14:55:50","TRUE","91","0","0","Environment","Andhra Pradesh","India",TRUE
"95","RT @BSEIndia: Shri. Ajay Jain, IAS, Principal Secretary to Government, Energy, Infrastructure &amp; Investment and CRDA Departments, Governmen","2018-08-27 14:37:03","TRUE","91","0","0","Environment","Andhra Pradesh","India",TRUE
"96","RT @BSEIndia: Shri. Ajay Jain, IAS, Principal Secretary to Government, Energy, Infrastructure &amp; Investment and CRDA Departments, Governmen","2018-08-27 14:25:49","TRUE","91","0","0","Environment","Andhra Pradesh","India",TRUE
"97","RT @BSEIndia: Shri. Ajay Jain, IAS, Principal Secretary to Government, Energy, Infrastructure &amp; Investment and CRDA Departments, Governmen","2018-08-27 14:23:48","TRUE","91","0","0","Environment","Andhra Pradesh","India",TRUE
"98","RT @BSEIndia: Shri. Ajay Jain, IAS, Principal Secretary to Government, Energy, Infrastructure &amp; Investment and CRDA Departments, Governmen","2018-08-27 14:07:56","TRUE","91","0","0","Environment","Andhra Pradesh","India",TRUE
"99","RT @SulochanaBomma1: Shri. Ajay Jain, IAS, Principal Secretary to Government, Energy, Infrastructure &amp; Investment and CRDA Departments, Go","2018-08-27 14:01:09","TRUE","10","0","0","Environment","Andhra Pradesh","India",TRUE
"100","RT @BSEIndia: Shri. Ajay Jain, IAS, Principal Secretary to Government, Energy, Infrastructure &amp; Investment and CRDA Departments, Governmen","2018-08-27 13:54:38","TRUE","91","0","0","Environment","Andhra Pradesh","India",TRUE
"101","RT @pandutalapaneni: Shri. Ajay Jain, IAS, Principal Secretary to Government, Energy, Infrastructure &amp; Investment and CRDA Departments, Go","2018-08-27 13:40:39","TRUE","7","0","0","Environment","Andhra Pradesh","India",TRUE
"102","RT @NeShAnTh9: Shri. Ajay Jain, IAS, Principal Secretary to Government, Energy, Infrastructure &amp; Investment and CRDA Departments, Governme","2018-08-27 13:34:49","TRUE","3","0","0","Environment","Andhra Pradesh","India",TRUE
"103","RT @BSEIndia: Shri. Ajay Jain, IAS, Principal Secretary to Government, Energy, Infrastructure &amp; Investment and CRDA Departments, Governmen","2018-08-27 13:30:51","TRUE","91","0","0","Environment","Andhra Pradesh","India",TRUE
"104","RT @SulochanaBomma1: Shri. Ajay Jain, IAS, Principal Secretary to Government, Energy, Infrastructure &amp; Investment and CRDA Departments, Go","2018-08-27 13:30:07","TRUE","10","0","0","Environment","Andhra Pradesh","India",TRUE
"105","RT @BSEIndia: Shri. Ajay Jain, IAS, Principal Secretary to Government, Energy, Infrastructure &amp; Investment and CRDA Departments, Governmen","2018-08-27 13:28:37","TRUE","91","0","0","Environment","Andhra Pradesh","India",TRUE
"106","RT @BSEIndia: Shri. Ajay Jain, IAS, Principal Secretary to Government, Energy, Infrastructure &amp; Investment and CRDA Departments, Governmen","2018-08-27 13:27:30","TRUE","91","0","0","Environment","Andhra Pradesh","India",TRUE
"107","RT @pandutalapaneni: Shri. Ajay Jain, IAS, Principal Secretary to Government, Energy, Infrastructure &amp; Investment and CRDA Departments, Go","2018-08-27 13:19:02","TRUE","7","0","0","Environment","Andhra Pradesh","India",TRUE
"108","RT @pandutalapaneni: Shri. Ajay Jain, IAS, Principal Secretary to Government, Energy, Infrastructure &amp; Investment and CRDA Departments, Go","2018-08-27 13:18:28","TRUE","7","0","0","Environment","Andhra Pradesh","India",TRUE
"109","RT @BSEIndia: Shri. Ajay Jain, IAS, Principal Secretary to Government, Energy, Infrastructure &amp; Investment and CRDA Departments, Governmen","2018-08-27 13:16:01","TRUE","91","0","0","Environment","Andhra Pradesh","India",TRUE
"110","RT @BSEIndia: Shri. Ajay Jain, IAS, Principal Secretary to Government, Energy, Infrastructure &amp; Investment and CRDA Departments, Governmen","2018-08-27 13:14:10","TRUE","91","0","0","Environment","Andhra Pradesh","India",TRUE
"111","RT @BSEIndia: Shri. Ajay Jain, IAS, Principal Secretary to Government, Energy, Infrastructure &amp; Investment and CRDA Departments, Governmen","2018-08-27 13:13:22","TRUE","91","0","0","Environment","Andhra Pradesh","India",TRUE
"112","RT @BSEIndia: Shri. Ajay Jain, IAS, Principal Secretary to Government, Energy, Infrastructure &amp; Investment and CRDA Departments, Governmen","2018-08-27 13:04:36","TRUE","91","0","0","Environment","Andhra Pradesh","India",TRUE
"113","RT @BSEIndia: Shri. Ajay Jain, IAS, Principal Secretary to Government, Energy, Infrastructure &amp; Investment and CRDA Departments, Governmen","2018-08-27 12:55:27","TRUE","91","0","0","Environment","Andhra Pradesh","India",TRUE
"114","RT @BSEIndia: Shri. Ajay Jain, IAS, Principal Secretary to Government, Energy, Infrastructure &amp; Investment and CRDA Departments, Governmen","2018-08-27 12:04:55","TRUE","91","0","0","Environment","Andhra Pradesh","India",TRUE
"115","RT @BSEIndia: Shri. Ajay Jain, IAS, Principal Secretary to Government, Energy, Infrastructure &amp; Investment and CRDA Departments, Governmen","2018-08-27 12:03:51","TRUE","91","0","0","Environment","Andhra Pradesh","India",TRUE
"116","RT @BSEIndia: Shri. Ajay Jain, IAS, Principal Secretary to Government, Energy, Infrastructure &amp; Investment and CRDA Departments, Governmen","2018-08-27 11:59:21","TRUE","91","0","0","Environment","Andhra Pradesh","India",TRUE
"117","RT @BSEIndia: Shri. Ajay Jain, IAS, Principal Secretary to Government, Energy, Infrastructure &amp; Investment and CRDA Departments, Governmen","2018-08-27 11:34:24","TRUE","91","0","0","Environment","Andhra Pradesh","India",TRUE
"118","RT @BSEIndia: Shri. Ajay Jain, IAS, Principal Secretary to Government, Energy, Infrastructure &amp; Investment and CRDA Departments, Governmen","2018-08-27 11:10:37","TRUE","91","0","0","Environment","Andhra Pradesh","India",TRUE
"119","RT @BSEIndia: Shri. Ajay Jain, IAS, Principal Secretary to Government, Energy, Infrastructure &amp; Investment and CRDA Departments, Governmen","2018-08-27 11:06:02","TRUE","91","0","0","Environment","Andhra Pradesh","India",TRUE
"120","RT @BSEIndia: Shri. Ajay Jain, IAS, Principal Secretary to Government, Energy, Infrastructure &amp; Investment and CRDA Departments, Governmen","2018-08-27 11:04:06","TRUE","91","0","0","Environment","Andhra Pradesh","India",TRUE
"121","Shri. Ajay Jain, IAS, Principal Secretary to Government, Energy, Infrastructure &amp; Investment and CRDA Departments,  ","2018-08-27 10:17:54","FALSE","10","16","0","Environment","Andhra Pradesh","India",TRUE
"122","RT @BSEIndia: Shri. Ajay Jain, IAS, Principal Secretary to Government, Energy, Infrastructure &amp; Investment and CRDA Departments, Governmen","2018-08-27 10:11:14","TRUE","91","0","0","Environment","Andhra Pradesh","India",TRUE
"123","RT @BSEIndia: Shri. Ajay Jain, IAS, Principal Secretary to Government, Energy, Infrastructure &amp; Investment and CRDA Departments, Governmen","2018-08-27 09:49:51","TRUE","91","0","0","Environment","Andhra Pradesh","India",TRUE
"124","RT @BSEIndia: Shri. Ajay Jain, IAS, Principal Secretary to Government, Energy, Infrastructure &amp; Investment and CRDA Departments, Governmen","2018-08-27 09:16:36","TRUE","91","0","0","Environment","Andhra Pradesh","India",TRUE
"125","Shri. Ajay Jain, IAS, Principal Secretary to Government, Energy, Infrastructure &amp; Investment and CRDA Departments,  ","2018-08-27 09:15:30","FALSE","3","4","0","Environment","Andhra Pradesh","India",TRUE
"126","RT @BSEIndia: Shri. Ajay Jain, IAS, Principal Secretary to Government, Energy, Infrastructure &amp; Investment and CRDA Departments, Governmen","2018-08-27 09:14:27","TRUE","91","0","0","Environment","Andhra Pradesh","India",TRUE
"127","RT @BSEIndia: Shri. Ajay Jain, IAS, Principal Secretary to Government, Energy, Infrastructure &amp; Investment and CRDA Departments, Governmen","2018-08-27 08:32:07","TRUE","91","0","0","Environment","Andhra Pradesh","India",TRUE
"128","RT @BSEIndia: Shri. Ajay Jain, IAS, Principal Secretary to Government, Energy, Infrastructure &amp; Investment and CRDA Departments, Governmen","2018-08-27 08:02:28","TRUE","91","0","0","Environment","Andhra Pradesh","India",TRUE
"129","RT @BSEIndia: Shri. Ajay Jain, IAS, Principal Secretary to Government, Energy, Infrastructure &amp; Investment and CRDA Departments, Governmen","2018-08-27 07:19:48","TRUE","91","0","0","Environment","Andhra Pradesh","India",TRUE
"130","RT @BSEIndia: Shri. Ajay Jain, IAS, Principal Secretary to Government, Energy, Infrastructure &amp; Investment and CRDA Departments, Governmen","2018-08-27 07:13:29","TRUE","91","0","0","Environment","Andhra Pradesh","India",TRUE
"131","RT @BSEIndia: Shri. Ajay Jain, IAS, Principal Secretary to Government, Energy, Infrastructure &amp; Investment and CRDA Departments, Governmen","2018-08-27 07:08:48","TRUE","91","0","0","Environment","Andhra Pradesh","India",TRUE
