"","ttext","date","isretweet","retweetcount","favoritecount","score","product","city","country","duplicate"
"15","A Story of Mishkin Energy Stone Game  ","2018-09-03 20:39:06","FALSE","0","0","0","Environment","Kerala","India",FALSE
"16","@TheRestlessQuil A not so happy tummy also causes a lot of fatigue. Dates, honey, raisins are great energy boosters  ","2018-09-03 15:05:10","FALSE","0","1","1","Environment","Kerala","India",FALSE
"17","Get well soon sir,come back with new energy for rebuild Kerala.Together we can do a lot, fly  Kerala like a phoenix  ","2018-09-03 12:47:16","FALSE","0","0","2","Environment","Kerala","India",FALSE
"18","Hydro-Floating Solar PV Combo Energy can be a model for Kerala utility major to raise revenue 
 ","2018-09-03 10:48:49","FALSE","0","0","0","Environment","Kerala","India",FALSE
"19","Not everything is lost in KERALA. CLEAN ENERGY has won, giving hope for the environment in future.  ","2018-09-03 10:22:27","FALSE","0","0","1","Environment","Kerala","India",FALSE
"20","Kerala needs money, resources, people, energy, and solidarity.  ","2018-09-03 09:01:07","FALSE","0","0","1","Environment","Kerala","India",FALSE
"21","RT @blanketmunnar: Munnar Kerala is back...
 A new begining with great energy and hopes....
 ","2018-09-03 07:13:20","TRUE","3","0","1","Environment","Kerala","India",FALSE
"22","RT @blanketmunnar: Munnar Kerala is back...
 A new begining with great energy and hopes....
 ","2018-09-03 06:40:44","TRUE","3","0","1","Environment","Kerala","India",TRUE
"23","RT @blanketmunnar: Munnar Kerala is back...
 A new begining with great energy and hopes....
 ","2018-09-03 06:33:03","TRUE","3","0","1","Environment","Kerala","India",TRUE
"24","Munnar Kerala is back...
 A new begining with great energy and hopes....
 ","2018-09-03 06:32:31","FALSE","3","6","1","Environment","Kerala","India",FALSE
"25","RT @ETEnergyWorld: ETEnergyworld | Kerala floods: Wayanads floating solar plant survives natures fury  ","2018-09-03 04:27:10","TRUE","1","0","-1","Environment","Kerala","India",FALSE
"26","RT @ipgclsolar: Kerala floods: Wayanads floating solar plant survives natures fury
 ","2018-09-03 04:08:59","TRUE","1","0","-1","Environment","Kerala","India",FALSE
"27","Kerala floods: Wayanads floating solar plant survives natures fury
 ","2018-09-03 04:04:17","FALSE","1","0","-1","Environment","Kerala","India",FALSE
"28","ETEnergyworld | Kerala floods: Wayanads floating solar plant survives natures fury  ","2018-09-03 03:30:22","FALSE","0","0","-1","Environment","Kerala","India",FALSE
"29","ETEnergyworld | Kerala floods: Wayanads floating solar plant survives natures fury  ","2018-09-03 03:30:21","FALSE","1","2","-1","Environment","Kerala","India",TRUE
"30","RT @amitabhk87: The officers of Kerala have worked with passion, commitment, zeal and enthusiasm rarely seen anywhere in the world. Many of","2018-09-02 20:58:33","TRUE","33","0","5","Environment","Kerala","India",FALSE
"31","@Justussimiyu1 @PAUWES @uonbi Dear @Justussimiyu1 
   I am @lekshmy2006  from Kerala, India would like to continue  ","2018-09-02 18:15:44","FALSE","0","0","1","Environment","Kerala","India",FALSE
"32","RT @Peeeeekaaaaay: @PrinceArihan @sukumarace Bro Savio, in Kerala nothing of that sort happens, pls dont waste ur energy n time. They won","2018-09-02 15:55:24","TRUE","2","0","0","Environment","Kerala","India",FALSE
"33","RT @Peeeeekaaaaay: @PrinceArihan @sukumarace Bro Savio, in Kerala nothing of that sort happens, pls dont waste ur energy n time. They won","2018-09-02 14:36:51","TRUE","2","0","0","Environment","Kerala","India",TRUE
"34","RT @amitabhk87: The officers of Kerala have worked with passion, commitment, zeal and enthusiasm rarely seen anywhere in the world. Many of","2018-09-02 13:51:29","TRUE","33","0","5","Environment","Kerala","India",TRUE
"35","RT @amitabhk87: The officers of Kerala have worked with passion, commitment, zeal and enthusiasm rarely seen anywhere in the world. Many of","2018-09-02 09:55:24","TRUE","33","0","5","Environment","Kerala","India",TRUE
"36","RT @amitabhk87: The officers of Kerala have worked with passion, commitment, zeal and enthusiasm rarely seen anywhere in the world. Many of","2018-09-02 09:34:40","TRUE","33","0","5","Environment","Kerala","India",TRUE
"37","RT @amitabhk87: The officers of Kerala have worked with passion, commitment, zeal and enthusiasm rarely seen anywhere in the world. Many of","2018-09-02 09:18:15","TRUE","33","0","5","Environment","Kerala","India",TRUE
"38","RT @amitabhk87: The officers of Kerala have worked with passion, commitment, zeal and enthusiasm rarely seen anywhere in the world. Many of","2018-09-02 09:12:40","TRUE","33","0","5","Environment","Kerala","India",TRUE
"39","RT @amitabhk87: The officers of Kerala have worked with passion, commitment, zeal and enthusiasm rarely seen anywhere in the world. Many of","2018-09-02 09:02:03","TRUE","33","0","5","Environment","Kerala","India",TRUE
"40","RT @amitabhk87: The officers of Kerala have worked with passion, commitment, zeal and enthusiasm rarely seen anywhere in the world. Many of","2018-09-02 08:24:57","TRUE","33","0","5","Environment","Kerala","India",TRUE
"41","RT @amitabhk87: The officers of Kerala have worked with passion, commitment, zeal and enthusiasm rarely seen anywhere in the world. Many of","2018-09-02 08:20:45","TRUE","33","0","5","Environment","Kerala","India",TRUE
"42","RT @amitabhk87: The officers of Kerala have worked with passion, commitment, zeal and enthusiasm rarely seen anywhere in the world. Many of","2018-09-02 08:20:17","TRUE","33","0","5","Environment","Kerala","India",TRUE
"43","RT @amitabhk87: The officers of Kerala have worked with passion, commitment, zeal and enthusiasm rarely seen anywhere in the world. Many of","2018-09-02 07:44:34","TRUE","33","0","5","Environment","Kerala","India",TRUE
"44","RT @amitabhk87: The officers of Kerala have worked with passion, commitment, zeal and enthusiasm rarely seen anywhere in the world. Many of","2018-09-02 07:16:45","TRUE","33","0","5","Environment","Kerala","India",TRUE
"45","RT @amitabhk87: The officers of Kerala have worked with passion, commitment, zeal and enthusiasm rarely seen anywhere in the world. Many of","2018-09-02 07:12:59","TRUE","33","0","5","Environment","Kerala","India",TRUE
"46","RT @amitabhk87: The officers of Kerala have worked with passion, commitment, zeal and enthusiasm rarely seen anywhere in the world. Many of","2018-09-02 07:08:42","TRUE","33","0","5","Environment","Kerala","India",TRUE
"47","RT @amitabhk87: The officers of Kerala have worked with passion, commitment, zeal and enthusiasm rarely seen anywhere in the world. Many of","2018-09-02 06:55:15","TRUE","33","0","5","Environment","Kerala","India",TRUE
"48","RT @amitabhk87: The officers of Kerala have worked with passion, commitment, zeal and enthusiasm rarely seen anywhere in the world. Many of","2018-09-02 06:45:30","TRUE","33","0","5","Environment","Kerala","India",TRUE
"49","RT @amitabhk87: The officers of Kerala have worked with passion, commitment, zeal and enthusiasm rarely seen anywhere in the world. Many of","2018-09-02 06:43:48","TRUE","33","0","5","Environment","Kerala","India",TRUE
"50","RT @amitabhk87: The officers of Kerala have worked with passion, commitment, zeal and enthusiasm rarely seen anywhere in the world. Many of","2018-09-02 06:43:25","TRUE","33","0","5","Environment","Kerala","India",TRUE
"51","RT @amitabhk87: The officers of Kerala have worked with passion, commitment, zeal and enthusiasm rarely seen anywhere in the world. Many of","2018-09-02 06:39:35","TRUE","33","0","5","Environment","Kerala","India",TRUE
"52","RT @amitabhk87: The officers of Kerala have worked with passion, commitment, zeal and enthusiasm rarely seen anywhere in the world. Many of","2018-09-02 06:38:44","TRUE","33","0","5","Environment","Kerala","India",TRUE
"53","RT @amitabhk87: The officers of Kerala have worked with passion, commitment, zeal and enthusiasm rarely seen anywhere in the world. Many of","2018-09-02 06:36:58","TRUE","33","0","5","Environment","Kerala","India",TRUE
"54","RT @amitabhk87: The officers of Kerala have worked with passion, commitment, zeal and enthusiasm rarely seen anywhere in the world. Many of","2018-09-02 06:34:57","TRUE","33","0","5","Environment","Kerala","India",TRUE
"55","RT @amitabhk87: The officers of Kerala have worked with passion, commitment, zeal and enthusiasm rarely seen anywhere in the world. Many of","2018-09-02 06:33:59","TRUE","33","0","5","Environment","Kerala","India",TRUE
"56","RT @amitabhk87: The officers of Kerala have worked with passion, commitment, zeal and enthusiasm rarely seen anywhere in the world. Many of","2018-09-02 06:33:31","TRUE","33","0","5","Environment","Kerala","India",TRUE
"57","RT @amitabhk87: The officers of Kerala have worked with passion, commitment, zeal and enthusiasm rarely seen anywhere in the world. Many of","2018-09-02 06:32:13","TRUE","33","0","5","Environment","Kerala","India",TRUE
"58","RT @amitabhk87: The officers of Kerala have worked with passion, commitment, zeal and enthusiasm rarely seen anywhere in the world. Many of","2018-09-02 06:31:17","TRUE","33","0","5","Environment","Kerala","India",TRUE
"59","The officers of Kerala have worked with passion, commitment, zeal and enthusiasm rarely seen anywhere in the world.  ","2018-09-02 06:29:46","FALSE","33","190","5","Environment","Kerala","India",FALSE
"60","RT @PetroleumMin: Hon. Min.  @dpradhanbjp  has approved a proposal to replace LPG cylinders, which were lost during the recent floods in Ke","2018-09-02 05:10:13","TRUE","89","0","-1","Environment","Kerala","India",FALSE
"61","@PrinceArihan @sukumarace Bro Savio, in Kerala nothing of that sort happens, pls dont waste ur energy n time. They  ","2018-09-02 04:33:00","FALSE","2","3","-1","Environment","Kerala","India",FALSE
"62","RT @SandipGhose: Incredible energy. After the emotional trauma of losing a a dear mentor, walking 5 kms in Delhi heat with the cortge. Wit","2018-09-01 18:13:21","TRUE","1094","0","-1","Environment","Kerala","India",FALSE
"63","RT @PetroleumMin: Hon. Min.  @dpradhanbjp  has approved a proposal to replace LPG cylinders, which were lost during the recent floods in Ke","2018-09-01 16:02:28","TRUE","89","0","-1","Environment","Kerala","India",TRUE
"64","RT @PetroleumMin: Hon. Min.  @dpradhanbjp  has approved a proposal to replace LPG cylinders, which were lost during the recent floods in Ke","2018-09-01 11:29:27","TRUE","89","0","-1","Environment","Kerala","India",TRUE
"65","ONGCForKerala National energy major ONGC has joined the relief and rescue operations to help people of Kerala whic  ","2018-09-01 11:12:00","FALSE","0","0","1","Environment","Kerala","India",FALSE
"66","@amitsurg @pprao Arey Oh Gobar! What Have you been smoking? Modi's ""Weed Energy""? Step out of the shaka and detox y  ","2018-09-01 10:22:41","FALSE","0","0","-1","Environment","Kerala","India",FALSE
"67","RT @SouraSolar: Quote of the Day...

- Soura Natural Energy Solutions India Pvt Ltd.
Visit:  ","2018-09-01 08:10:31","TRUE","1","0","0","Environment","Kerala","India",FALSE
"68","RT @SouraSolar: Are you suffering from daily Power Cuts??? Switch to Solar and Power Your Home... Be Happy and Be Smart..!

- Soura Natural","2018-09-01 08:08:37","TRUE","1","0","1","Environment","Kerala","India",FALSE
"69","RT @PetroleumMin: Hon. Min.  @dpradhanbjp  has approved a proposal to replace LPG cylinders, which were lost during the recent floods in Ke","2018-09-01 08:05:39","TRUE","89","0","-1","Environment","Kerala","India",TRUE
"70","Are you suffering from daily Power Cuts??? Switch to Solar and Power Your Home... Be Happy and Be Smart..!

- Soura  ","2018-09-01 07:59:30","FALSE","1","0","1","Environment","Kerala","India",FALSE
"71","RT @SouraSolar: Let's work together for a new ""Kerala"" 
KeralaComingBack 

- Soura Natural Energy Solutions India Pvt Ltd.
Visit:  ","2018-09-01 07:56:04","TRUE","1","0","1","Environment","Kerala","India",FALSE
"72","Let's work together for a new ""Kerala"" 
KeralaComingBack 

- Soura Natural Energy Solutions India Pvt Ltd.
Visit:  ","2018-09-01 07:55:18","FALSE","1","0","1","Environment","Kerala","India",FALSE
"73","Quote of the Day...

- Soura Natural Energy Solutions India Pvt Ltd.
Visit:  ","2018-09-01 07:53:16","FALSE","1","1","0","Environment","Kerala","India",FALSE
"74","New Technologies... New Innovations... For a Smart Future...

Seminar on Solar Energy Solutions conducted in Thiruv  ","2018-09-01 07:52:01","FALSE","0","0","1","Environment","Kerala","India",FALSE
"75","RT @PetroleumMin: Hon. Min.  @dpradhanbjp  has approved a proposal to replace LPG cylinders, which were lost during the recent floods in Ke","2018-09-01 04:34:05","TRUE","89","0","-1","Environment","Kerala","India",TRUE
"76","RT @jamewils: Why ur doing annual maintenance of Idukki machines whn the Monsoon is active?

Smart QN. 

But understand that Idukki is meet","2018-09-01 03:43:24","TRUE","28","0","0","Environment","Kerala","India",FALSE
"77","RT @PetroleumMin: Hon. Min.  @dpradhanbjp  has approved a proposal to replace LPG cylinders, which were lost during the recent floods in Ke","2018-09-01 02:17:06","TRUE","89","0","-1","Environment","Kerala","India",TRUE
"78","RT @IndianOilcl: .@dpradhanbjp: Flood-hit Kerala to get low cost LPG cylinders - To know more check the   ","2018-09-01 00:44:10","TRUE","15","0","0","Environment","Kerala","India",TRUE
"79","RT @PetroleumMin: Hon. Min.  @dpradhanbjp  has approved a proposal to replace LPG cylinders, which were lost during the recent floods in Ke","2018-09-01 00:43:22","TRUE","89","0","-1","Environment","Kerala","India",TRUE
"80","RT @EconomicTimes: Flood-hit Kerala to get low cost LPG cylinders 
 ","2018-08-31 22:20:57","TRUE","10","0","0","Environment","Kerala","India",FALSE
"81","RT @HPCL: Flood-hit Kerala to get low cost LPG Cylinders @EconomicTimes
KeralaWeAreWithYou
@dpradhanbjp @alphonstourism 
@AshutoshJindalS","2018-08-31 16:53:15","TRUE","2","0","0","Environment","Kerala","India",FALSE
"82","RT @prasannavishy: Red Alert issued by the IMD for several districts of Kerala two days ahead of the August downpours was not followed up","2018-08-31 16:31:15","TRUE","570","0","0","Environment","Kerala","India",FALSE
"83","RT @PetroleumMin: Hon. Min.  @dpradhanbjp  has approved a proposal to replace LPG cylinders, which were lost during the recent floods in Ke","2018-08-31 14:30:56","TRUE","89","0","-1","Environment","Kerala","India",TRUE
"84","RT @BabuBegOfficial: 100PipersPlayForACause shows the energy of song to convey us together for a motive. excellent way to elevate finances","2018-08-31 14:13:00","TRUE","1","0","2","Environment","Kerala","India",FALSE
"85","100PipersPlayForACause shows the energy of song to convey us together for a motive. excellent way to elevate finan  ","2018-08-31 13:29:19","FALSE","1","1","2","Environment","Kerala","India",FALSE
"86","RT @PetroleumMin: Hon. Min.  @dpradhanbjp  has approved a proposal to replace LPG cylinders, which were lost during the recent floods in Ke","2018-08-31 13:05:40","TRUE","89","0","-1","Environment","Kerala","India",TRUE
"87","RT @PetroleumMin: Hon. Min.  @dpradhanbjp  has approved a proposal to replace LPG cylinders, which were lost during the recent floods in Ke","2018-08-31 12:38:39","TRUE","89","0","-1","Environment","Kerala","India",TRUE
"88","RT @PetroleumMin: Hon. Min.  @dpradhanbjp  has approved a proposal to replace LPG cylinders, which were lost during the recent floods in Ke","2018-08-31 12:33:56","TRUE","89","0","-1","Environment","Kerala","India",TRUE
"89","RT @PetroleumMin: Hon. Min.  @dpradhanbjp  has approved a proposal to replace LPG cylinders, which were lost during the recent floods in Ke","2018-08-31 12:30:37","TRUE","89","0","-1","Environment","Kerala","India",TRUE
"90","RT @PetroleumMin: Hon. Min.  @dpradhanbjp  has approved a proposal to replace LPG cylinders, which were lost during the recent floods in Ke","2018-08-31 12:26:43","TRUE","89","0","-1","Environment","Kerala","India",TRUE
"91","RT @PetroleumMin: Hon. Min.  @dpradhanbjp  has approved a proposal to replace LPG cylinders, which were lost during the recent floods in Ke","2018-08-31 12:14:38","TRUE","89","0","-1","Environment","Kerala","India",TRUE
"92","RT @PetroleumMin: Hon. Min.  @dpradhanbjp  has approved a proposal to replace LPG cylinders, which were lost during the recent floods in Ke","2018-08-31 11:13:25","TRUE","89","0","-1","Environment","Kerala","India",TRUE
"93","RT @PetroleumMin: Hon. Min.  @dpradhanbjp  has approved a proposal to replace LPG cylinders, which were lost during the recent floods in Ke","2018-08-31 10:34:10","TRUE","89","0","-1","Environment","Kerala","India",TRUE
"94","RT @PMCBangalore: With an electrifying music, mystical vocals, and an infectious energy, the renowned Kerala-based rock band, Thaikkudam Br","2018-08-31 10:26:46","TRUE","12","0","1","Environment","Kerala","India",FALSE
"95","Such a magic fun time with these fun yogis. Boy what a great group of girls all bringing there own piece of divinit  ","2018-08-31 10:15:55","FALSE","0","0","4","Environment","Kerala","India",FALSE
"96","RT @PetroleumMin: Hon. Min.  @dpradhanbjp  has approved a proposal to replace LPG cylinders, which were lost during the recent floods in Ke","2018-08-31 08:51:06","TRUE","89","0","-1","Environment","Kerala","India",TRUE
"97","RT @PetroleumMin: Hon. Min.  @dpradhanbjp  has approved a proposal to replace LPG cylinders, which were lost during the recent floods in Ke","2018-08-31 08:49:46","TRUE","89","0","-1","Environment","Kerala","India",TRUE
"98","RT @PetroleumMin: Hon. Min.  @dpradhanbjp  has approved a proposal to replace LPG cylinders, which were lost during the recent floods in Ke","2018-08-31 08:39:23","TRUE","89","0","-1","Environment","Kerala","India",TRUE
"99","RT @PetroleumMin: Hon. Min.  @dpradhanbjp  has approved a proposal to replace LPG cylinders, which were lost during the recent floods in Ke","2018-08-31 08:21:54","TRUE","89","0","-1","Environment","Kerala","India",TRUE
"100","RT @IndianOilcl: .@dpradhanbjp: Flood-hit Kerala to get low cost LPG cylinders - To know more check the   ","2018-08-31 08:16:18","TRUE","15","0","0","Environment","Kerala","India",TRUE
"101","RT @PetroleumMin: Hon. Min.  @dpradhanbjp  has approved a proposal to replace LPG cylinders, which were lost during the recent floods in Ke","2018-08-31 08:12:26","TRUE","89","0","-1","Environment","Kerala","India",TRUE
"102","RT @PetroleumMin: Hon. Min.  @dpradhanbjp  has approved a proposal to replace LPG cylinders, which were lost during the recent floods in Ke","2018-08-31 07:01:13","TRUE","89","0","-1","Environment","Kerala","India",TRUE
"103","RT @PetroleumMin: Hon. Min.  @dpradhanbjp  has approved a proposal to replace LPG cylinders, which were lost during the recent floods in Ke","2018-08-31 06:48:55","TRUE","89","0","-1","Environment","Kerala","India",TRUE
"104","Adaptation infrastructure like dams &amp; sea walls will be needed in addition to renewable energy in a more flood-pron  ","2018-08-31 06:33:34","FALSE","0","0","1","Environment","Kerala","India",FALSE
"105","RT @EconomicTimes: Flood-hit Kerala to get low cost LPG cylinders 
 ","2018-08-31 06:33:25","TRUE","10","0","0","Environment","Kerala","India",TRUE
"106","RT @PetroleumMin: Hon. Min.  @dpradhanbjp  has approved a proposal to replace LPG cylinders, which were lost during the recent floods in Ke","2018-08-31 05:55:13","TRUE","89","0","-1","Environment","Kerala","India",TRUE
"107","Flood-hit Kerala to get low cost LPG cylinders  ","2018-08-31 05:48:51","FALSE","0","0","0","Environment","Kerala","India",FALSE
"108","RT @IndianOilcl: .@dpradhanbjp: Flood-hit Kerala to get low cost LPG cylinders - To know more check the   ","2018-08-31 05:47:21","TRUE","15","0","0","Environment","Kerala","India",TRUE
"109","RT @IndianOilcl: .@dpradhanbjp: Flood-hit Kerala to get low cost LPG cylinders - To know more check the   ","2018-08-31 05:12:12","TRUE","15","0","0","Environment","Kerala","India",TRUE
"110","RT @EconomicTimes: Flood-hit Kerala to get low cost LPG cylinders 
 ","2018-08-31 05:03:37","TRUE","10","0","0","Environment","Kerala","India",TRUE
"111","RT @PetroleumMin: Hon. Min.  @dpradhanbjp  has approved a proposal to replace LPG cylinders, which were lost during the recent floods in Ke","2018-08-31 05:03:26","TRUE","89","0","-1","Environment","Kerala","India",TRUE
"112","RT @HPCL: Flood-hit Kerala to get low cost LPG Cylinders @EconomicTimes
KeralaWeAreWithYou
@dpradhanbjp @alphonstourism 
@AshutoshJindalS","2018-08-31 04:52:06","TRUE","2","0","0","Environment","Kerala","India",TRUE
"113","Flood-hit Kerala to get low cost LPG Cylinders @EconomicTimes
KeralaWeAreWithYou
@dpradhanbjp @alphonstourism  ","2018-08-31 04:51:51","FALSE","2","13","0","Environment","Kerala","India",FALSE
"114","RT @PetroleumMin: Hon. Min.  @dpradhanbjp  has approved a proposal to replace LPG cylinders, which were lost during the recent floods in Ke","2018-08-31 04:42:38","TRUE","89","0","-1","Environment","Kerala","India",TRUE
"115","RT @PetroleumMin: Hon. Min.  @dpradhanbjp  has approved a proposal to replace LPG cylinders, which were lost during the recent floods in Ke","2018-08-31 04:31:15","TRUE","89","0","-1","Environment","Kerala","India",TRUE
"116","RT @PetroleumMin: Hon. Min.  @dpradhanbjp  has approved a proposal to replace LPG cylinders, which were lost during the recent floods in Ke","2018-08-31 04:24:29","TRUE","89","0","-1","Environment","Kerala","India",TRUE
"117","RT @PetroleumMin: Hon. Min.  @dpradhanbjp  has approved a proposal to replace LPG cylinders, which were lost during the recent floods in Ke","2018-08-31 03:49:09","TRUE","89","0","-1","Environment","Kerala","India",TRUE
"118","RT @EconomicTimes: Flood-hit Kerala to get low cost LPG cylinders 
 ","2018-08-31 03:33:25","TRUE","10","0","0","Environment","Kerala","India",TRUE
"119","ETEnergyworld | Flood-hit Kerala to get low-cost LPG cylinders  ","2018-08-31 03:30:20","FALSE","0","0","0","Environment","Kerala","India",FALSE
"120","ETEnergyworld | Flood-hit Kerala to get low-cost LPG cylinders  ","2018-08-31 03:30:19","FALSE","0","0","0","Environment","Kerala","India",TRUE
"121","RT @PetroleumMin: Hon. Min.  @dpradhanbjp  has approved a proposal to replace LPG cylinders, which were lost during the recent floods in Ke","2018-08-31 03:03:50","TRUE","89","0","-1","Environment","Kerala","India",TRUE
"122","RT @PetroleumMin: Hon. Min.  @dpradhanbjp  has approved a proposal to replace LPG cylinders, which were lost during the recent floods in Ke","2018-08-31 02:44:22","TRUE","89","0","-1","Environment","Kerala","India",TRUE
"123","RT @PetroleumMin: Hon. Min.  @dpradhanbjp  has approved a proposal to replace LPG cylinders, which were lost during the recent floods in Ke","2018-08-31 02:43:58","TRUE","89","0","-1","Environment","Kerala","India",TRUE
"124","RT @PetroleumMin: Hon. Min.  @dpradhanbjp  has approved a proposal to replace LPG cylinders, which were lost during the recent floods in Ke","2018-08-31 02:41:26","TRUE","89","0","-1","Environment","Kerala","India",TRUE
"125","RT @PetroleumMin: Hon. Min.  @dpradhanbjp  has approved a proposal to replace LPG cylinders, which were lost during the recent floods in Ke","2018-08-31 02:41:06","TRUE","89","0","-1","Environment","Kerala","India",TRUE
"126","RT @PetroleumMin: Hon. Min.  @dpradhanbjp  has approved a proposal to replace LPG cylinders, which were lost during the recent floods in Ke","2018-08-31 02:18:29","TRUE","89","0","-1","Environment","Kerala","India",TRUE
"127","RT @IndianOilcl: .@dpradhanbjp: Flood-hit Kerala to get low cost LPG cylinders - To know more check the   ","2018-08-31 02:15:09","TRUE","15","0","0","Environment","Kerala","India",TRUE
"128","RT @PetroleumMin: Hon. Min.  @dpradhanbjp  has approved a proposal to replace LPG cylinders, which were lost during the recent floods in Ke","2018-08-31 02:12:58","TRUE","89","0","-1","Environment","Kerala","India",TRUE
"129","RT @IndianOilcl: .@dpradhanbjp: Flood-hit Kerala to get low cost LPG cylinders - To know more check the   ","2018-08-31 01:49:48","TRUE","15","0","0","Environment","Kerala","India",TRUE
"130","RT @EconomicTimes: Flood-hit Kerala to get low cost LPG cylinders 
 ","2018-08-31 01:18:00","TRUE","10","0","0","Environment","Kerala","India",TRUE
"131","RT @EconomicTimes: Flood-hit Kerala to get low cost LPG cylinders 
 ","2018-08-31 00:42:28","TRUE","10","0","0","Environment","Kerala","India",TRUE
"132","RT @PetroleumMin: Hon. Min.  @dpradhanbjp  has approved a proposal to replace LPG cylinders, which were lost during the recent floods in Ke","2018-08-31 00:27:12","TRUE","89","0","-1","Environment","Kerala","India",TRUE
"133","RT @PetroleumMin: Hon. Min.  @dpradhanbjp  has approved a proposal to replace LPG cylinders, which were lost during the recent floods in Ke","2018-08-30 20:00:11","TRUE","89","0","-1","Environment","Kerala","India",TRUE
"134","RT @PetroleumMin: Hon. Min.  @dpradhanbjp  has approved a proposal to replace LPG cylinders, which were lost during the recent floods in Ke","2018-08-30 19:28:29","TRUE","89","0","-1","Environment","Kerala","India",TRUE
"135","RT @dilipjain1979: Flood-hit Kerala to get low cost LPG cylinders

KeralaFloodRelief  ","2018-08-30 18:56:22","TRUE","1","0","0","Environment","Kerala","India",FALSE
"136","RT @PetroleumMin: Hon. Min.  @dpradhanbjp  has approved a proposal to replace LPG cylinders, which were lost during the recent floods in Ke","2018-08-30 18:52:30","TRUE","89","0","-1","Environment","Kerala","India",TRUE
"137","Flood-hit Kerala to get low cost LPG cylinders

KeralaFloodRelief  ","2018-08-30 18:47:39","FALSE","1","0","0","Environment","Kerala","India",FALSE
"138","RT @IndianOilcl: .@dpradhanbjp: Flood-hit Kerala to get low cost LPG cylinders - To know more check the   ","2018-08-30 18:47:04","TRUE","15","0","0","Environment","Kerala","India",TRUE
"139","RT @PetroleumMin: Hon. Min.  @dpradhanbjp  has approved a proposal to replace LPG cylinders, which were lost during the recent floods in Ke","2018-08-30 18:45:15","TRUE","89","0","-1","Environment","Kerala","India",TRUE
"140","@SitaramYechury Kerala flood , as  per meteorologitic department on 14/8 they informed heavy rain,public suffered m  ","2018-08-30 18:22:42","FALSE","0","0","-1","Environment","Kerala","India",FALSE
"141","RT @IndianOilcl: .@dpradhanbjp: Flood-hit Kerala to get low cost LPG cylinders - To know more check the   ","2018-08-30 17:57:28","TRUE","15","0","0","Environment","Kerala","India",TRUE
"142","|  Kerala Heavy Floods |  | Use Solar Energy | ALLFORKERALA  ","2018-08-30 17:53:30","FALSE","0","0","0","Environment","Kerala","India",FALSE
"143","RT @PetroleumMin: Hon. Min.  @dpradhanbjp  has approved a proposal to replace LPG cylinders, which were lost during the recent floods in Ke","2018-08-30 17:45:40","TRUE","89","0","-1","Environment","Kerala","India",TRUE
"144","RT @PetroleumMin: Hon. Min.  @dpradhanbjp  has approved a proposal to replace LPG cylinders, which were lost during the recent floods in Ke","2018-08-30 17:37:19","TRUE","89","0","-1","Environment","Kerala","India",TRUE
